UBIGEO,DE_DEPARTAMENTO,DE_PROVINCIA,DE_DISTRITO,PERSONAS_HOGAR,BONO_COBRADO
21801,ANCASH,SANTA,CHIMBOTE,2,NO
150115,LIMA,LIMA,'LA VICTORIA',1,NO
130105,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',1,NO
140217.550741,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,2.104208,NO
150601,LIMA,HUARAL,HUARAL,1,NO
160101,LORETO,MAYNAS,IQUITOS,1,NO
150101,LIMA,LIMA,LIMA,1,NO
150111,LIMA,LIMA,'EL AGUSTINO',1,NO
100101.953506,HUANUCO,HUANUCO,HUANUCO,1,NO
150106,LIMA,LIMA,CARABAYLLO,1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,NO
110207,ICA,CHINCHA,'PUEBLO NUEVO',2,NO
220507.09226,'SAN MARTIN',LAMAS,TABALOSOS,1.596603,NO
150101,LIMA,LIMA,LIMA,1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
200101,PIURA,PIURA,PIURA,1,NO
40103,AREQUIPA,AREQUIPA,CAYMA,1,NO
150128,LIMA,LIMA,RIMAC,1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
150130,LIMA,LIMA,'SAN BORJA',1,NO
170204,'MADRE DE DIOS',MANU,HUEPETUHE,1.936374,NO
40103,AREQUIPA,AREQUIPA,CAYMA,1.150509,NO
211101,PUNO,'SAN ROMAN',JULIACA,2,NO
230101.487937,TACNA,TACNA,'ALTO DE LA ALIANZA',2,NO
200102.947195,PIURA,PIURA,CASTILLA,2,NO
130402,'LA LIBERTAD',CHEPEN,PACANGA,1.84099,NO
130401.674496,'LA LIBERTAD',CHEPEN,PACANGA,2.434819,NO
230110,TACNA,TACNA,'CORONEL GREGORIO ALBARRACIN LANCHIPA',2.205708,NO
150105,LIMA,LIMA,BREÑA,1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',3.487092,NO
160195.189181,LORETO,MAYNAS,'SAN JUAN BAUTISTA',1,NO
200703.902394,PIURA,TALARA,PARIÑAS,3,NO
150110,LIMA,LIMA,COMAS,2,NO
150117,LIMA,LIMA,'LOS OLIVOS',1,NO
120902.863678,JUNIN,CHUPACA,CHUPACA,2.215206,NO
211002,PUNO,'SAN ROMAN',JULIACA,1,NO
150101,LIMA,LIMA,LIMA,2.832959,NO
150103,LIMA,LIMA,ATE,1,NO
50560.595432,AYACUCHO,HUANTA,HUANTA,1,NO
150110,LIMA,LIMA,COMAS,1,NO
160112,LORETO,MAYNAS,'SAN JUAN BAUTISTA',1.010656,NO
160113,LORETO,MAYNAS,'SAN JUAN BAUTISTA',1.566341,NO
120107,JUNIN,HUANCAYO,CHILCA,2.550604,NO
150106,LIMA,LIMA,CARABAYLLO,1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
40112,AREQUIPA,AREQUIPA,PAUCARPATA,1,NO
150810.591114,LIMA,HUAURA,HUALMAY,1,NO
150112.106082,LIMA,LIMA,INDEPENDENCIA,4.916006,NO
150130,LIMA,LIMA,'SAN BORJA',1,NO
40112,AREQUIPA,AREQUIPA,PAUCARPATA,1.24805,NO
20148.414801,ANCASH,HUARAZ,INDEPENDENCIA,2,NO
20848.180304,ANCASH,CASMA,YAUTAN,2.87991,NO
150128,LIMA,LIMA,RIMAC,1.604168,NO
150116,LIMA,LIMA,LINCE,1,NO
210101,PUNO,PUNO,PUNO,1,NO
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',3,NO
150108,LIMA,LIMA,CHORRILLOS,1,NO
110205.16721,ICA,CHINCHA,'PUEBLO NUEVO',1,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,NO
150105,LIMA,LIMA,BREÑA,1,NO
150110,LIMA,LIMA,COMAS,3,NO
120107,JUNIN,HUANCAYO,CHILCA,1.265829,NO
100101,HUANUCO,HUANUCO,HUANUCO,1,NO
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',2,NO
70106,CALLAO,CALLAO,VENTANILLA,1.360821,NO
150113,LIMA,LIMA,'JESUS MARIA',2,NO
70101.092248,CALLAO,CALLAO,CALLAO,3.811026,NO
150117,LIMA,LIMA,'LOS OLIVOS',1,NO
150105,LIMA,LIMA,BREÑA,1,NO
21801,ANCASH,SANTA,CHIMBOTE,1,NO
130715.870628,'LA LIBERTAD',PACASMAYO,GUADALUPE,1,NO
150125,LIMA,LIMA,'PUENTE PIEDRA',1,NO
21801,ANCASH,SANTA,CHIMBOTE,2,NO
140114.415425,LAMBAYEQUE,CHICLAYO,'SANTA ROSA',1.104351,NO
130102.922762,'LA LIBERTAD',TRUJILLO,'FLORENCIA DE MORA',2,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',3,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
150130,LIMA,LIMA,'SAN BORJA',1,NO
150142,LIMA,LIMA,'VILLA EL SALVADOR',1.188079,NO
230101,TACNA,TACNA,TACNA,1,NO
150115,LIMA,LIMA,'LA VICTORIA',1,NO
211103.837566,PUNO,'SAN ROMAN',JULIACA,2.421235,NO
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,4.788307,NO
20102.374023,ANCASH,HUARAZ,INDEPENDENCIA,2,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,NO
150122,LIMA,LIMA,MIRAFLORES,1,NO
150121,LIMA,LIMA,'PUEBLO LIBRE',2,NO
150202.765564,LIMA,BARRANCA,PARAMONGA,1.87717,NO
120902.737354,JUNIN,CHUPACA,CHUPACA,2.329554,NO
150103,LIMA,LIMA,ATE,1,NO
150121,LIMA,LIMA,'PUEBLO LIBRE',1,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
40112,AREQUIPA,AREQUIPA,PAUCARPATA,1.614138,NO
50103.5299,AYACUCHO,HUAMANGA,AYACUCHO,1,NO
80509.944571,CUSCO,ANTA,WANCHAQ,1.252082,NO
100101,HUANUCO,HUANUCO,HUANUCO,1,NO
230110,TACNA,TACNA,'CORONEL GREGORIO ALBARRACIN LANCHIPA',1.881734,NO
140112.871857,LAMBAYEQUE,CHICLAYO,'SANTA ROSA',1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
110201,ICA,CHINCHA,'CHINCHA ALTA',1.780245,NO
150117,LIMA,LIMA,'LOS OLIVOS',2,NO
150108,LIMA,LIMA,CHORRILLOS,1,NO
40109,AREQUIPA,AREQUIPA,'MARIANO MELGAR',1.861076,NO
150502.15263,LIMA,CAÑETE,'SAN VICENTE DE CAÑETE',1.586564,NO
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',1,NO
150142.39623,LIMA,LIMA,'VILLA EL SALVADOR',4,NO
60801,CAJAMARCA,JAEN,JAEN,1.592786,NO
150105.077197,LIMA,LIMA,CARABAYLLO,3,NO
70102,CALLAO,CALLAO,BELLAVISTA,1,NO
200110,PIURA,PIURA,'LA UNION',2,NO
150101,LIMA,LIMA,LIMA,2,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,NO
150101,LIMA,LIMA,LIMA,1,NO
230102,TACNA,TACNA,'ALTO DE LA ALIANZA',1,NO
40101,AREQUIPA,AREQUIPA,AREQUIPA,1,NO
150103,LIMA,LIMA,ATE,1,NO
150113,LIMA,LIMA,'JESUS MARIA',2,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',3,NO
120114,JUNIN,HUANCAYO,'EL TAMBO',2,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,NO
150114,LIMA,LIMA,'LA MOLINA',1,NO
21808.032356,ANCASH,SANTA,'NUEVO CHIMBOTE',1,NO
120347.023133,JUNIN,JAUJA,JAUJA,1.025967,NO
130206.569692,'LA LIBERTAD',ASCOPE,'SANTIAGO DE CAO',2,NO
150605,LIMA,HUARAL,CHANCAY,1,NO
60926.658355,CAJAMARCA,JAEN,JAEN,2,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',2,NO
150108,LIMA,LIMA,CHORRILLOS,2,NO
150115,LIMA,LIMA,'LA VICTORIA',1,NO
70103.369896,CALLAO,CALLAO,'LA PERLA',2,NO
150137,LIMA,LIMA,'SANTA ANITA',1.347161,NO
250105.864626,UCAYALI,'CORONEL PORTILLO',YARINACOCHA,2.353045,NO
150117,LIMA,LIMA,'LOS OLIVOS',1,NO
200801.595967,PIURA,SECHURA,VICE,2,NO
150120,LIMA,LIMA,'MAGDALENA DEL MAR',2,NO
150101,LIMA,LIMA,LIMA,1,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',1,NO
220561.284177,'SAN MARTIN',LAMAS,TABALOSOS,1.156417,NO
150141,LIMA,LIMA,SURQUILLO,2.256962,NO
80104.411939,CUSCO,CUSCO,'SAN SEBASTIAN',1.174669,NO
40122.546785,AREQUIPA,AREQUIPA,SOCABAYA,1,NO
170101,'MADRE DE DIOS',TAMBOPATA,TAMBOPATA,1,NO
21801,ANCASH,SANTA,CHIMBOTE,1,NO
150110,LIMA,LIMA,COMAS,1,NO
110106,ICA,ICA,PARCONA,1.940844,NO
20105.911539,ANCASH,HUARAZ,INDEPENDENCIA,1.561276,NO
150106,LIMA,LIMA,CARABAYLLO,1,NO
130111,'LA LIBERTAD',TRUJILLO,'VICTOR LARCO HERRERA',2,NO
130208,'LA LIBERTAD',ASCOPE,'CASA GRANDE',1,NO
150108,LIMA,LIMA,CHORRILLOS,2,NO
110206.274838,ICA,CHINCHA,'PUEBLO NUEVO',1.783586,NO
150122,LIMA,LIMA,MIRAFLORES,1,NO
110106,ICA,ICA,PARCONA,1.907993,NO
150106,LIMA,LIMA,CARABAYLLO,1,NO
200702.677503,PIURA,TALARA,PARIÑAS,2,NO
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,NO
150101,LIMA,LIMA,LIMA,3,NO
190105.078519,PASCO,PASCO,OXAPAMPA,2,NO
140113.056724,LAMBAYEQUE,CHICLAYO,'SANTA ROSA',1,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',4,NO
200590.718585,PIURA,MORROPON,CHULUCANAS,1,NO
60801,CAJAMARCA,JAEN,JAEN,2,NO
150141,LIMA,LIMA,SURQUILLO,1,NO
150101,LIMA,LIMA,LIMA,1,NO
190156.07474,PASCO,PASCO,OXAPAMPA,1.661633,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,NO
100101.834772,HUANUCO,HUANUCO,HUANUCO,1,NO
70102,CALLAO,CALLAO,BELLAVISTA,1.425422,NO
80108,CUSCO,CUSCO,SANTIAGO,1,NO
120101,JUNIN,HUANCAYO,HUANCAYO,2,NO
250216.119022,UCAYALI,'CORONEL PORTILLO',MANANTAY,1,NO
150201,LIMA,BARRANCA,BARRANCA,1,NO
150108,LIMA,LIMA,CHORRILLOS,1,NO
150141,LIMA,LIMA,SURQUILLO,1,NO
110206.439517,ICA,CHINCHA,'PUEBLO NUEVO',1,NO
210953.692819,PUNO,'SAN ROMAN',JULIACA,1.455989,NO
150110,LIMA,LIMA,COMAS,1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
150117,LIMA,LIMA,'LOS OLIVOS',2,NO
70104,CALLAO,CALLAO,'LA PERLA',1.803782,NO
70106,CALLAO,CALLAO,VENTANILLA,1.255063,NO
40128.127847,AREQUIPA,AREQUIPA,'JOSE LUIS BUSTAMANTE Y RIVERO',1,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
150136,LIMA,LIMA,'SAN MIGUEL',1,NO
150115,LIMA,LIMA,'LA VICTORIA',1,NO
150112,LIMA,LIMA,INDEPENDENCIA,2,NO
220824.509753,'SAN MARTIN',RIOJA,TARAPOTO,1,NO
21809,ANCASH,SANTA,'NUEVO CHIMBOTE',2.804289,NO
150117,LIMA,LIMA,'LOS OLIVOS',1,NO
90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',3,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
150115,LIMA,LIMA,'LA VICTORIA',1.028257,NO
200603.77909,PIURA,SULLANA,BELLAVISTA,2.138686,NO
150136,LIMA,LIMA,'SAN MIGUEL',1,NO
150111,LIMA,LIMA,'EL AGUSTINO',2,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',1,NO
150122,LIMA,LIMA,MIRAFLORES,1,NO
150106,LIMA,LIMA,CARABAYLLO,1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
80105,CUSCO,CUSCO,'SAN SEBASTIAN',1,NO
130702,'LA LIBERTAD',PACASMAYO,GUADALUPE,1.40666,NO
150134,LIMA,LIMA,'SAN LUIS',3,NO
150601,LIMA,HUARAL,HUARAL,1,NO
210501,PUNO,'EL COLLAO',ILAVE,2.85701,NO
150135.895532,LIMA,LIMA,'SAN MARTIN DE PORRES',4.333323,NO
170101,'MADRE DE DIOS',TAMBOPATA,TAMBOPATA,1,NO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,2,NO
40102,AREQUIPA,AREQUIPA,'ALTO SELVA ALEGRE',1,NO
150142,LIMA,LIMA,'VILLA EL SALVADOR',2,NO
150130.959458,LIMA,LIMA,'SAN ISIDRO',2,NO
160159.343257,LORETO,MAYNAS,'SAN JUAN BAUTISTA',1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,NO
150102.025158,LIMA,LIMA,ATE,3.259323,NO
120107,JUNIN,HUANCAYO,CHILCA,2,NO
150107,LIMA,LIMA,CARABAYLLO,1.211584,NO
40129,AREQUIPA,AREQUIPA,'JOSE LUIS BUSTAMANTE Y RIVERO',1.60636,NO
150134,LIMA,LIMA,'SAN LUIS',1,NO
60839.799766,CAJAMARCA,JAEN,JAEN,1,NO
110101,ICA,ICA,ICA,1,NO
21801,ANCASH,SANTA,CHIMBOTE,3,NO
21801,ANCASH,SANTA,CHIMBOTE,1,NO
160113,LORETO,MAYNAS,'SAN JUAN BAUTISTA',1,NO
150141,LIMA,LIMA,SURQUILLO,1,NO
70103.708416,CALLAO,CALLAO,'CARMEN DE LA LEGUA REYNOSO',2,NO
150115,LIMA,LIMA,'LA VICTORIA',1,NO
150132.372991,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',4,NO
120210.580521,JUNIN,HUANCAYO,SICAYA,1,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',5.008493,NO
20101,ANCASH,HUARAZ,INDEPENDENCIA,1,NO
150601,LIMA,HUARAL,HUARAL,1,NO
110291.942984,ICA,CHINCHA,'PUEBLO NUEVO',1.943824,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',1,NO
150101,LIMA,LIMA,LIMA,2,NO
160113,LORETO,MAYNAS,'SAN JUAN BAUTISTA',1,NO
150110,LIMA,LIMA,COMAS,1,NO
150103,LIMA,LIMA,ATE,1,NO
210753.730656,PUNO,LAMPA,AYAVIRI,1.605518,NO
140113.011978,LAMBAYEQUE,CHICLAYO,'SANTA ROSA',1,NO
70101,CALLAO,CALLAO,CALLAO,1,NO
80101.482723,CUSCO,CUSCO,CUSCO,2,NO
130206.08536,'LA LIBERTAD',ASCOPE,'SANTIAGO DE CAO',2,NO
150111,LIMA,LIMA,'EL AGUSTINO',1,NO
110106,ICA,ICA,PARCONA,1.567056,NO
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,NO
150513.267978,LIMA,CAÑETE,MALA,1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
40122,AREQUIPA,AREQUIPA,SOCABAYA,1.051734,NO
211101,PUNO,'SAN ROMAN',JULIACA,1,NO
70101,CALLAO,CALLAO,CALLAO,1,NO
130102,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',1,NO
150103,LIMA,LIMA,ATE,1,NO
80104.349548,CUSCO,CUSCO,'SAN SEBASTIAN',1.956884,NO
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1.056892,NO
240101,TUMBES,TUMBES,TUMBES,1.54016,NO
120125.105595,JUNIN,HUANCAYO,'EL TAMBO',1,NO
230110,TACNA,TACNA,'CORONEL GREGORIO ALBARRACIN LANCHIPA',1,NO
131201,'LA LIBERTAD',VIRU,VIRU,1.547112,NO
70101,CALLAO,CALLAO,CALLAO,2,NO
150104,LIMA,LIMA,BARRANCO,1,NO
210439.382675,PUNO,'EL COLLAO',ILAVE,1,NO
150120,LIMA,LIMA,'MAGDALENA DEL MAR',2,NO
150115,LIMA,LIMA,'LA VICTORIA',2,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,1,NO
40102,AREQUIPA,AREQUIPA,'ALTO SELVA ALEGRE',1,NO
230110,TACNA,TACNA,'CORONEL GREGORIO ALBARRACIN LANCHIPA',1,NO
150137,LIMA,LIMA,'SANTA ANITA',2,NO
150108,LIMA,LIMA,CHORRILLOS,2,NO
40123.732214,AREQUIPA,AREQUIPA,SOCABAYA,1,NO
150114,LIMA,LIMA,'LA MOLINA',1,NO
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,1,NO
150125,LIMA,LIMA,'PUENTE PIEDRA',2.10391,NO
150605,LIMA,HUARAL,CHANCAY,1,NO
150108,LIMA,LIMA,CHORRILLOS,2.549985,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
200401,PIURA,MORROPON,CHULUCANAS,2,NO
130105,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',1,NO
150117,LIMA,LIMA,'LOS OLIVOS',1,NO
150105,LIMA,LIMA,BREÑA,1,NO
140302.214616,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,1,NO
150106,LIMA,LIMA,CARABAYLLO,2.208548,NO
170101,'MADRE DE DIOS',TAMBOPATA,TAMBOPATA,1.638406,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,NO
120301.285651,JUNIN,CHANCHAMAYO,'SAN RAMON',1.902443,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
250101,UCAYALI,'CORONEL PORTILLO',CALLERIA,2.788442,NO
70101,CALLAO,CALLAO,CALLAO,2,NO
220310.131879,'SAN MARTIN',MOYOBAMBA,MOYOBAMBA,1.259868,NO
130103.573313,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',3,NO
70101,CALLAO,CALLAO,CALLAO,2,NO
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',3.472686,NO
150122,LIMA,LIMA,MIRAFLORES,1,NO
150201,LIMA,BARRANCA,BARRANCA,1,NO
150110,LIMA,LIMA,COMAS,1,NO
150122,LIMA,LIMA,MIRAFLORES,1.36124,NO
243091.578247,TUMBES,TUMBES,TUMBES,1,NO
150137,LIMA,LIMA,'SANTA ANITA',1.425559,NO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,3.675144,NO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,NO
70101,CALLAO,CALLAO,CALLAO,1,NO
140119.404915,LAMBAYEQUE,CHICLAYO,TUMAN,1,NO
70106,CALLAO,CALLAO,VENTANILLA,1.375294,NO
150117,LIMA,LIMA,'LOS OLIVOS',3,NO
100886.65906,HUANUCO,'LEONCIO PRADO',RUPA-RUPA,1,NO
150202.229735,LIMA,BARRANCA,PARAMONGA,1.945421,NO
150801,LIMA,HUAURA,HUACHO,2,NO
120301.628188,JUNIN,CHANCHAMAYO,'SAN RAMON',1.047341,NO
150140,LIMA,LIMA,'SANTIAGO DE SURCO',2,NO
120114,JUNIN,HUANCAYO,'EL TAMBO',2,NO
150121,LIMA,LIMA,'PUEBLO LIBRE',2.834053,NO
150104,LIMA,LIMA,BARRANCO,1,NO
150137,LIMA,LIMA,'SANTA ANITA',2.709182,NO
40103,AREQUIPA,AREQUIPA,CAYMA,1.12302,NO
100703.205594,HUANUCO,'LEONCIO PRADO',RUPA-RUPA,1,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,NO
150117,LIMA,LIMA,'LOS OLIVOS',1,NO
150106,LIMA,LIMA,CARABAYLLO,2.344923,NO
150101,LIMA,LIMA,LIMA,1,NO
40112,AREQUIPA,AREQUIPA,PAUCARPATA,3.468051,NO
120107,JUNIN,HUANCAYO,CHILCA,1.15588,NO
150504,LIMA,CAÑETE,'SAN VICENTE DE CAÑETE',3.62115,NO
150141.507265,LIMA,LIMA,SURQUILLO,4,NO
150110,LIMA,LIMA,COMAS,2,NO
110201,ICA,CHINCHA,'CHINCHA ALTA',2.650671,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
150121,LIMA,LIMA,'PUEBLO LIBRE',1,NO
250105,UCAYALI,'CORONEL PORTILLO',YARINACOCHA,1.773205,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
130105,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',2.487402,NO
200669.784352,PIURA,TALARA,PARIÑAS,3,NO
150117,LIMA,LIMA,'LOS OLIVOS',1,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',1,NO
150136,LIMA,LIMA,'SAN MIGUEL',1,NO
40104,AREQUIPA,AREQUIPA,'CERRO COLORADO',2,NO
110102.14423,ICA,ICA,ICA,1,NO
110101,ICA,ICA,ICA,1.631987,NO
230109.320384,TACNA,TACNA,'CORONEL GREGORIO ALBARRACIN LANCHIPA',1,NO
130102.07403,'LA LIBERTAD',TRUJILLO,'EL PORVENIR',2.075152,NO
150108,LIMA,LIMA,CHORRILLOS,1,NO
130105,'LA LIBERTAD',TRUJILLO,'LA ESPERANZA',1,NO
250106.323732,UCAYALI,'CORONEL PORTILLO',YARINACOCHA,1,NO
150201,LIMA,BARRANCA,BARRANCA,1,NO
40107.468176,AREQUIPA,AREQUIPA,'JACOBO HUNTER',1,NO
150110,LIMA,LIMA,COMAS,2,NO
150103,LIMA,LIMA,ATE,1,NO
150141,LIMA,LIMA,SURQUILLO,1,NO
150108,LIMA,LIMA,CHORRILLOS,2.131254,NO
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,NO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,NO
150101,LIMA,LIMA,LIMA,2,NO
130401.595226,'LA LIBERTAD',CHEPEN,PACANGA,1,NO
120902,JUNIN,CHUPACA,CHUPACA,1.294615,NO
240104.773568,TUMBES,TUMBES,TUMBES,2.50594,NO
110106,ICA,ICA,PARCONA,1.488732,NO
140114.739593,LAMBAYEQUE,CHICLAYO,'SANTA ROSA',1,NO
40128.865366,AREQUIPA,AREQUIPA,'JOSE LUIS BUSTAMANTE Y RIVERO',1.324501,NO
70101,CALLAO,CALLAO,CALLAO,1,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',2,NO
150128,LIMA,LIMA,RIMAC,1,NO
150111,LIMA,LIMA,'EL AGUSTINO',2,NO
40125.082168,AREQUIPA,AREQUIPA,YANAHUARA,1,NO
150125,LIMA,LIMA,'PUENTE PIEDRA',3.045799,NO
150118,LIMA,LIMA,LURIGANCHO,1,NO
160101,LORETO,MAYNAS,IQUITOS,1,NO
220398.256026,'SAN MARTIN',MOYOBAMBA,MOYOBAMBA,1.585799,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',2,NO
150135,LIMA,LIMA,'SAN MARTIN DE PORRES',3,NO
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,NO
130101,'LA LIBERTAD',TRUJILLO,TRUJILLO,2,NO
200104.319126,PIURA,PIURA,CASTILLA,1.502806,NO
130207.403046,'LA LIBERTAD',ASCOPE,'SANTIAGO DE CAO',1.004341,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
20103.350094,ANCASH,HUARAZ,INDEPENDENCIA,1,NO
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,NO
140105.937431,LAMBAYEQUE,CHICLAYO,'LA VICTORIA',2,NO
60801,CAJAMARCA,JAEN,JAEN,1,NO
21801,ANCASH,SANTA,CHIMBOTE,4.51197,NO
110101,ICA,ICA,ICA,2.378402,NO
150125,LIMA,LIMA,'PUENTE PIEDRA',1,NO
120901.362133,JUNIN,CHUPACA,CHUPACA,1.867492,NO
230101,TACNA,TACNA,TACNA,2,NO
40101.190659,AREQUIPA,AREQUIPA,AREQUIPA,1,NO
220901,'SAN MARTIN','SAN MARTIN',TARAPOTO,1.573874,NO
90377.168307,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1,NO
21801,ANCASH,SANTA,CHIMBOTE,1,NO
150113,LIMA,LIMA,'JESUS MARIA',1,NO
160113,LORETO,MAYNAS,'SAN JUAN BAUTISTA',1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
150933.875934,LIMA,HUAURA,'SANTA MARIA',1,NO
40103,AREQUIPA,AREQUIPA,CAYMA,1.401135,NO
150103,LIMA,LIMA,ATE,1,NO
60706.528687,CAJAMARCA,JAEN,JAEN,2,NO
150124.780939,LIMA,LIMA,'PUENTE PIEDRA',1,NO
150103,LIMA,LIMA,ATE,1,NO
150132,LIMA,LIMA,'SAN JUAN DE LURIGANCHO',3,NO
200701,PIURA,TALARA,PARIÑAS,2.444098,NO
150117,LIMA,LIMA,'LOS OLIVOS',2,NO
40101,AREQUIPA,AREQUIPA,AREQUIPA,1,NO
150112,LIMA,LIMA,INDEPENDENCIA,2.997558,NO
70101,CALLAO,CALLAO,CALLAO,3,NO
150110,LIMA,LIMA,COMAS,1,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',1,NO
110292.517688,ICA,CHINCHA,'PUEBLO NUEVO',1.026501,NO
180101,MOQUEGUA,'MARISCAL NIETO',MOQUEGUA,1.405664,NO
10203.710791,AMAZONAS,BAGUA,BAGUA,1.740115,NO
140119.907099,LAMBAYEQUE,CHICLAYO,TUMAN,1,NO
150101.83102,LIMA,LIMA,LIMA,1,NO
150110,LIMA,LIMA,COMAS,1,NO
150143,LIMA,LIMA,'VILLA MARIA DEL TRIUNFO',2,NO
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,NO
200495.952197,PIURA,MORROPON,CHULUCANAS,2,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,NO
140105,LAMBAYEQUE,CHICLAYO,'JOSE LEONARDO ORTIZ',1,NO
120208.266663,JUNIN,HUANCAYO,SICAYA,2.329979,NO
150133,LIMA,LIMA,'SAN JUAN DE MIRAFLORES',2,NO
150504.489397,LIMA,CAÑETE,'CERRO AZUL',2,NO
40103,AREQUIPA,AREQUIPA,CAYMA,1.059399,NO
150141,LIMA,LIMA,SURQUILLO,1,NO
150117,LIMA,LIMA,'LOS OLIVOS',2,NO
150142,LIMA,LIMA,'VILLA EL SALVADOR',1,NO
40109,AREQUIPA,AREQUIPA,'MARIANO MELGAR',1.203297,NO
130702.615789,'LA LIBERTAD',PACASMAYO,GUADALUPE,1.008713,NO
120114,JUNIN,HUANCAYO,'EL TAMBO',2,NO
21801,ANCASH,SANTA,CHIMBOTE,2,NO
